district,state,latitude,longitude,crimeType,severity,year,timeOfDay,caseCount,source
Sheohar,Bihar,25.065741,85.738312,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Sheohar,Bihar,25.40002,84.703637,DOWRY_DEATH,HIGH,2002,AFTERNOON,1,synthetic
Sheohar,Bihar,24.659613,85.541926,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Sitamarhi,Bihar,24.728978,85.374563,RAPE,HIGH,2002,NIGHT,1,synthetic
Sitamarhi,Bihar,24.77867,85.424661,KIDNAPPING_ABDUCTION,HIGH,2002,AFTERNOON,1,synthetic
Sitamarhi,Bihar,24.872203,84.611375,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Sitamarhi,Bihar,24.810788,85.030976,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Sitamarhi,Bihar,25.234761,85.578025,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Sitamarhi,Bihar,25.3015,85.475145,IMPORTATION_OF_GIRLS,CRITICAL,2002,EVENING,1,synthetic
Siwan,Bihar,25.461886,85.259573,RAPE,HIGH,2002,EVENING,1,synthetic
Siwan,Bihar,25.326284,85.157437,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Siwan,Bihar,24.934217,85.811722,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Siwan,Bihar,24.58489,84.777467,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Siwan,Bihar,24.490439,85.054411,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Supaul,Bihar,25.267276,85.028668,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Supaul,Bihar,24.941627,84.859834,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Supaul,Bihar,25.459367,85.788902,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Supaul,Bihar,25.618028,85.50826,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Supaul,Bihar,24.753888,85.817877,IMPORTATION_OF_GIRLS,CRITICAL,2002,NIGHT,1,synthetic
Vaishali,Bihar,25.234992,85.73724,RAPE,HIGH,2002,MORNING,1,synthetic
Vaishali,Bihar,25.1706,84.916144,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Vaishali,Bihar,24.93851,85.013833,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Vaishali,Bihar,25.380481,85.123192,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Vaishali,Bihar,25.053071,85.746576,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Total,Bihar,25.167311,85.005864,RAPE,HIGH,2002,NIGHT,1,synthetic
Total,Bihar,24.831316,85.363247,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Total,Bihar,24.970722,85.184338,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Total,Bihar,25.451331,84.896455,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Total,Bihar,25.522711,85.464871,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Total,Bihar,25.223953,85.293429,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Total,Bihar,24.68128,85.866225,IMPORTATION_OF_GIRLS,CRITICAL,2002,AFTERNOON,1,synthetic
Balrampur,Chhattisgarh,20.936243,81.377093,RAPE,HIGH,2002,MORNING,1,synthetic
Balrampur,Chhattisgarh,21.44336,81.512917,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Balrampur,Chhattisgarh,21.438053,81.402526,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Balrampur,Chhattisgarh,21.398727,82.340293,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Balrampur,Chhattisgarh,21.622335,82.054059,INSULT_TO_MODESTY,MEDIUM,2002,EVENING,1,synthetic
Balrampur,Chhattisgarh,21.901081,81.43886,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Bilaspur,Chhattisgarh,22.153654,81.912148,RAPE,HIGH,2002,MORNING,1,synthetic
Bilaspur,Chhattisgarh,21.975023,82.111092,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Bilaspur,Chhattisgarh,22.177464,82.156398,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Bilaspur,Chhattisgarh,22.302494,82.266596,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Bilaspur,Chhattisgarh,22.010893,82.123455,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Bilaspur,Chhattisgarh,21.942465,82.191153,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Bizapur,Chhattisgarh,21.67738,81.971965,RAPE,HIGH,2002,MORNING,1,synthetic
Bizapur,Chhattisgarh,21.337642,81.768259,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Bizapur,Chhattisgarh,20.909355,82.174381,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Dantewara,Chhattisgarh,21.057108,82.156842,RAPE,HIGH,2002,MORNING,1,synthetic
Dantewara,Chhattisgarh,21.466242,81.982304,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Dantewara,Chhattisgarh,21.061949,82.258625,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Dantewara,Chhattisgarh,20.899368,82.057103,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Dantewara,Chhattisgarh,21.422261,82.446608,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Dhamtari,Chhattisgarh,20.845237,82.252271,RAPE,HIGH,2002,MORNING,1,synthetic
Dhamtari,Chhattisgarh,21.535201,82.29941,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Dhamtari,Chhattisgarh,21.293529,81.482793,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Dhamtari,Chhattisgarh,21.223847,81.721105,INSULT_TO_MODESTY,MEDIUM,2002,EVENING,1,synthetic
Dhamtari,Chhattisgarh,20.921958,82.134089,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Durg,Chhattisgarh,21.010965,81.303478,RAPE,HIGH,2002,EVENING,1,synthetic
Durg,Chhattisgarh,21.058663,81.349044,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Durg,Chhattisgarh,21.080158,81.489018,DOWRY_DEATH,HIGH,2002,MORNING,1,synthetic
Durg,Chhattisgarh,21.136262,81.129418,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Durg,Chhattisgarh,21.033799,81.322262,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Durg,Chhattisgarh,21.267883,81.147386,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Grp Raipur,Chhattisgarh,21.045769,81.789674,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Grp Raipur,Chhattisgarh,21.388734,81.712765,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Jagdalpur,Chhattisgarh,21.615077,81.402395,RAPE,HIGH,2002,NIGHT,1,synthetic
Jagdalpur,Chhattisgarh,21.85522,81.630941,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Jagdalpur,Chhattisgarh,21.496699,81.50792,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Jagdalpur,Chhattisgarh,21.716844,82.313302,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
Jagdalpur,Chhattisgarh,21.533201,81.329857,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Janjgir,Chhattisgarh,21.608626,82.267082,RAPE,HIGH,2002,NIGHT,1,synthetic
Janjgir,Chhattisgarh,21.580068,82.005812,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Janjgir,Chhattisgarh,21.605726,82.369355,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Janjgir,Chhattisgarh,21.807548,82.495011,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Janjgir,Chhattisgarh,21.749268,81.702437,INSULT_TO_MODESTY,MEDIUM,2002,EVENING,1,synthetic
Janjgir,Chhattisgarh,21.212802,81.825097,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Jashpur,Chhattisgarh,20.97399,81.785543,RAPE,HIGH,2002,EVENING,1,synthetic
Jashpur,Chhattisgarh,21.258983,81.433402,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Jashpur,Chhattisgarh,21.235781,82.222941,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Jashpur,Chhattisgarh,21.495061,81.811927,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
Jashpur,Chhattisgarh,21.291164,82.193127,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Kabirdham,Chhattisgarh,21.524953,81.686586,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Kabirdham,Chhattisgarh,21.011098,81.420107,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Kabirdham,Chhattisgarh,21.144848,81.998076,INSULT_TO_MODESTY,MEDIUM,2002,MORNING,1,synthetic
Kabirdham,Chhattisgarh,21.026421,82.156011,CRUELTY_BY_HUSBAND,MEDIUM,2002,AFTERNOON,1,synthetic
Kanker,Chhattisgarh,21.461793,82.141346,RAPE,HIGH,2002,NIGHT,1,synthetic
Kanker,Chhattisgarh,21.203608,81.771835,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Kanker,Chhattisgarh,21.513896,81.641948,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Kanker,Chhattisgarh,21.495309,82.357112,ASSAULT_ON_WOMEN,MEDIUM,2002,AFTERNOON,1,synthetic
Kanker,Chhattisgarh,21.414449,81.698475,INSULT_TO_MODESTY,MEDIUM,2002,MORNING,1,synthetic
Kanker,Chhattisgarh,21.678216,82.014064,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Korba,Chhattisgarh,22.321795,82.8848,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Korba,Chhattisgarh,22.2605,82.788038,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Korba,Chhattisgarh,22.25553,82.775014,DOWRY_DEATH,HIGH,2002,AFTERNOON,1,synthetic
Korba,Chhattisgarh,22.194898,82.75637,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Korba,Chhattisgarh,22.366102,82.810591,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Korba,Chhattisgarh,22.521153,82.832509,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Koriya,Chhattisgarh,20.771279,82.336662,RAPE,HIGH,2002,NIGHT,1,synthetic
Koriya,Chhattisgarh,21.324397,81.523509,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Koriya,Chhattisgarh,21.218215,81.685665,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Koriya,Chhattisgarh,21.413427,81.729216,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Koriya,Chhattisgarh,21.110584,81.659115,CRUELTY_BY_HUSBAND,MEDIUM,2002,AFTERNOON,1,synthetic
Mahasamund,Chhattisgarh,20.81253,81.786444,RAPE,HIGH,2002,EVENING,1,synthetic
Mahasamund,Chhattisgarh,21.4934,81.575004,KIDNAPPING_ABDUCTION,HIGH,2002,MORNING,1,synthetic
Mahasamund,Chhattisgarh,21.105951,81.518884,ASSAULT_ON_WOMEN,MEDIUM,2002,AFTERNOON,1,synthetic
Mahasamund,Chhattisgarh,21.469795,81.671098,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Mahasamund,Chhattisgarh,21.129676,81.851471,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Raigarh,Chhattisgarh,21.010341,81.426234,RAPE,HIGH,2002,EVENING,1,synthetic
Raigarh,Chhattisgarh,21.325055,81.900524,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Raigarh,Chhattisgarh,21.053281,82.118816,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Raigarh,Chhattisgarh,20.908449,81.684567,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Raigarh,Chhattisgarh,21.698669,81.570749,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Raigarh,Chhattisgarh,21.024023,81.411451,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Raipur,Chhattisgarh,21.162163,81.3084,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Raipur,Chhattisgarh,21.079465,81.68336,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Raipur,Chhattisgarh,21.396133,81.415548,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Raipur,Chhattisgarh,21.011537,81.440827,ASSAULT_ON_WOMEN,MEDIUM,2002,AFTERNOON,1,synthetic
Raipur,Chhattisgarh,21.329388,81.660446,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
Raipur,Chhattisgarh,21.094274,81.687093,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Rajnandgaon,Chhattisgarh,21.326091,82.082732,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Rajnandgaon,Chhattisgarh,21.098921,81.461403,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Rajnandgaon,Chhattisgarh,20.604366,82.342158,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Rajnandgaon,Chhattisgarh,20.941303,81.834007,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Rajnandgaon,Chhattisgarh,21.116642,81.491708,INSULT_TO_MODESTY,MEDIUM,2002,EVENING,1,synthetic
Rajnandgaon,Chhattisgarh,21.330438,81.976395,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Sarguja,Chhattisgarh,21.352652,81.66059,RAPE,HIGH,2002,MORNING,1,synthetic
Sarguja,Chhattisgarh,21.498278,81.75621,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Sarguja,Chhattisgarh,21.012784,81.670027,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Sarguja,Chhattisgarh,21.239284,82.327636,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Sarguja,Chhattisgarh,20.886501,82.165021,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Sarguja,Chhattisgarh,21.399263,81.970388,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Total,Chhattisgarh,20.797595,82.20041,RAPE,HIGH,2002,EVENING,1,synthetic
Total,Chhattisgarh,21.566741,82.227765,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Total,Chhattisgarh,21.349743,82.45664,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Total,Chhattisgarh,21.58541,82.287881,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Total,Chhattisgarh,21.057149,81.489931,INSULT_TO_MODESTY,MEDIUM,2002,EVENING,1,synthetic
Total,Chhattisgarh,21.242684,81.517685,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
North Goa,Goa,20.642677,78.820572,RAPE,HIGH,2002,EVENING,1,synthetic
North Goa,Goa,19.904259,78.198589,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
North Goa,Goa,21.388293,79.707104,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
North Goa,Goa,21.727365,78.235706,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
North Goa,Goa,21.5715,79.288634,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
North Goa,Goa,20.280594,78.231728,CRUELTY_BY_HUSBAND,MEDIUM,2002,AFTERNOON,1,synthetic
South Goa,Goa,20.357839,78.312154,RAPE,HIGH,2002,EVENING,1,synthetic
South Goa,Goa,20.030012,78.329207,KIDNAPPING_ABDUCTION,HIGH,2002,AFTERNOON,1,synthetic
South Goa,Goa,19.624774,78.798479,DOWRY_DEATH,HIGH,2002,AFTERNOON,1,synthetic
South Goa,Goa,20.557046,78.900206,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
South Goa,Goa,19.811141,79.672353,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
South Goa,Goa,20.109893,79.588701,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Total,Goa,20.353533,78.759661,RAPE,HIGH,2002,NIGHT,1,synthetic
Total,Goa,21.046587,78.599869,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Total,Goa,19.979102,78.513515,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Total,Goa,19.792663,78.900503,ASSAULT_ON_WOMEN,MEDIUM,2002,AFTERNOON,1,synthetic
Total,Goa,21.144415,79.613411,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
Total,Goa,20.56844,78.084017,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Ahmedabad Commr.,Gujarat,23.063904,72.551308,RAPE,HIGH,2002,EVENING,1,synthetic
Ahmedabad Commr.,Gujarat,22.931853,72.595178,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Ahmedabad Commr.,Gujarat,22.870975,72.77359,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Ahmedabad Commr.,Gujarat,22.890087,72.525455,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Ahmedabad Commr.,Gujarat,23.311776,72.617301,INSULT_TO_MODESTY,MEDIUM,2002,MORNING,1,synthetic
Ahmedabad Commr.,Gujarat,23.099889,72.577858,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Ahmedabad Rural,Gujarat,22.956527,72.509311,RAPE,HIGH,2002,EVENING,1,synthetic
Ahmedabad Rural,Gujarat,23.016421,72.565754,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Ahmedabad Rural,Gujarat,22.956757,72.556517,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Ahmedabad Rural,Gujarat,23.016255,72.335801,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Ahmedabad Rural,Gujarat,22.847444,72.466316,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
Ahmedabad Rural,Gujarat,23.051049,72.708575,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Ahwa-Dang,Gujarat,22.297006,71.106207,RAPE,HIGH,2002,NIGHT,1,synthetic
Ahwa-Dang,Gujarat,22.260709,71.079115,KIDNAPPING_ABDUCTION,HIGH,2002,AFTERNOON,1,synthetic
Ahwa-Dang,Gujarat,22.668174,71.610024,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Amreli,Gujarat,22.770018,70.871623,RAPE,HIGH,2002,NIGHT,1,synthetic
Amreli,Gujarat,22.832158,71.606435,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Amreli,Gujarat,22.239418,70.653671,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Amreli,Gujarat,21.743482,70.973203,INSULT_TO_MODESTY,MEDIUM,2002,EVENING,1,synthetic
Amreli,Gujarat,22.189639,70.758232,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Anand,Gujarat,22.730784,72.937168,RAPE,HIGH,2002,NIGHT,1,synthetic
Anand,Gujarat,22.479389,73.073528,KIDNAPPING_ABDUCTION,HIGH,2002,AFTERNOON,1,synthetic
Anand,Gujarat,22.655917,72.957066,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Anand,Gujarat,22.71462,72.792115,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Anand,Gujarat,22.645382,72.98376,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Bharuch,Gujarat,22.02326,71.695605,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Bharuch,Gujarat,22.7278,71.246603,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Bharuch,Gujarat,22.432835,70.787378,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Bharuch,Gujarat,22.04917,70.791248,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Bhavnagar,Gujarat,21.908345,72.169638,RAPE,HIGH,2002,NIGHT,1,synthetic
Bhavnagar,Gujarat,21.975509,72.172406,KIDNAPPING_ABDUCTION,HIGH,2002,AFTERNOON,1,synthetic
Bhavnagar,Gujarat,21.590473,72.230874,DOWRY_DEATH,HIGH,2002,AFTERNOON,1,synthetic
Bhavnagar,Gujarat,21.90726,72.198077,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Bhavnagar,Gujarat,21.839452,72.146211,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Bhavnagar,Gujarat,21.642954,72.063723,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Dahod,Gujarat,22.523327,71.477547,RAPE,HIGH,2002,NIGHT,1,synthetic
Dahod,Gujarat,22.754884,70.991513,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Dahod,Gujarat,22.683033,70.824912,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Dahod,Gujarat,22.490782,70.472367,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Gandhinagar,Gujarat,23.165832,72.589246,RAPE,HIGH,2002,NIGHT,1,synthetic
Gandhinagar,Gujarat,23.066975,72.686839,KIDNAPPING_ABDUCTION,HIGH,2002,AFTERNOON,1,synthetic
Gandhinagar,Gujarat,23.155534,72.649879,DOWRY_DEATH,HIGH,2002,MORNING,1,synthetic
Gandhinagar,Gujarat,23.255869,72.610871,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Gandhinagar,Gujarat,23.327853,72.644104,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Gandhinagar,Gujarat,23.19319,72.676447,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Himatnagar,Gujarat,21.854224,71.875974,RAPE,HIGH,2002,NIGHT,1,synthetic
Himatnagar,Gujarat,22.674189,71.249116,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Himatnagar,Gujarat,22.608598,71.75612,DOWRY_DEATH,HIGH,2002,MORNING,1,synthetic
Himatnagar,Gujarat,21.950306,70.837683,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Himatnagar,Gujarat,21.809774,71.345593,CRUELTY_BY_HUSBAND,MEDIUM,2002,AFTERNOON,1,synthetic
Jamnagar,Gujarat,22.449457,69.861949,RAPE,HIGH,2002,EVENING,1,synthetic
Jamnagar,Gujarat,22.360824,69.971505,KIDNAPPING_ABDUCTION,HIGH,2002,MORNING,1,synthetic
Jamnagar,Gujarat,22.308959,70.317754,DOWRY_DEATH,HIGH,2002,NIGHT,1,synthetic
Jamnagar,Gujarat,22.537882,70.117139,ASSAULT_ON_WOMEN,MEDIUM,2002,AFTERNOON,1,synthetic
Jamnagar,Gujarat,22.405825,70.185912,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Jamnagar,Gujarat,22.568096,70.161343,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Junagadh,Gujarat,22.717746,70.709256,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Junagadh,Gujarat,21.75922,71.302179,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Junagadh,Gujarat,22.398809,71.575261,DOWRY_DEATH,HIGH,2002,AFTERNOON,1,synthetic
Junagadh,Gujarat,22.078733,71.08511,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Junagadh,Gujarat,22.057499,70.985335,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Junagadh,Gujarat,22.520244,71.142773,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Kheda North,Gujarat,21.905801,70.716848,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Kheda North,Gujarat,22.176232,71.070013,KIDNAPPING_ABDUCTION,HIGH,2002,MORNING,1,synthetic
Kheda North,Gujarat,22.308407,71.438357,ASSAULT_ON_WOMEN,MEDIUM,2002,EVENING,1,synthetic
Kheda North,Gujarat,22.47111,71.114454,CRUELTY_BY_HUSBAND,MEDIUM,2002,MORNING,1,synthetic
Kutch,Gujarat,22.025988,71.468834,RAPE,HIGH,2002,NIGHT,1,synthetic
Kutch,Gujarat,21.982928,71.269177,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
Kutch,Gujarat,22.459447,71.223587,DOWRY_DEATH,HIGH,2002,EVENING,1,synthetic
Kutch,Gujarat,21.597352,71.123036,ASSAULT_ON_WOMEN,MEDIUM,2002,MORNING,1,synthetic
Kutch,Gujarat,22.493652,71.725102,INSULT_TO_MODESTY,MEDIUM,2002,NIGHT,1,synthetic
Kutch,Gujarat,22.145311,70.735024,CRUELTY_BY_HUSBAND,MEDIUM,2002,AFTERNOON,1,synthetic
Mehsana,Gujarat,22.288091,71.115252,RAPE,HIGH,2002,EVENING,1,synthetic
Mehsana,Gujarat,21.82987,71.385738,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Mehsana,Gujarat,22.792485,71.608954,ASSAULT_ON_WOMEN,MEDIUM,2002,AFTERNOON,1,synthetic
Mehsana,Gujarat,22.013032,71.575105,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
Mehsana,Gujarat,22.498229,71.103631,CRUELTY_BY_HUSBAND,MEDIUM,2002,NIGHT,1,synthetic
Narmada,Gujarat,22.136567,71.24363,RAPE,HIGH,2002,AFTERNOON,1,synthetic
Narmada,Gujarat,22.340371,71.157779,KIDNAPPING_ABDUCTION,HIGH,2002,NIGHT,1,synthetic
Narmada,Gujarat,22.646807,71.091378,ASSAULT_ON_WOMEN,MEDIUM,2002,NIGHT,1,synthetic
Narmada,Gujarat,21.944358,71.782181,INSULT_TO_MODESTY,MEDIUM,2002,AFTERNOON,1,synthetic
Narmada,Gujarat,22.536328,71.081163,CRUELTY_BY_HUSBAND,MEDIUM,2002,EVENING,1,synthetic
Navsari,Gujarat,23.01516,71.239909,RAPE,HIGH,2002,NIGHT,1,synthetic
Navsari,Gujarat,22.098749,71.484309,KIDNAPPING_ABDUCTION,HIGH,2002,EVENING,1,synthetic
