latitude,longitude,gridResolution,riskScore,riskLevel,crimeDensity,nightCrimeRate,severityScore,crimeCount,year
11.105,76.17,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
11.05,76.05,0.005,100.0,CRITICAL,364.9956,0.0,206.4,1,
11.1,76.15,0.005,100.0,CRITICAL,364.9956,0.0,206.4,1,
10.975,76.065,0.005,100.0,CRITICAL,364.9956,1.0,288.96,1,
11.005,76.07,0.005,100.0,CRITICAL,364.9956,1.0,288.96,1,
10.955,75.96,0.005,100.0,CRITICAL,364.9956,1.0,288.96,1,
10.75,76.755,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
10.87,76.55,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
10.805,76.685,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
10.84,76.48,0.005,60.48,HIGH,25.4648,1.0,40.32,1,
10.65,76.635,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
10.89,76.56,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
10.835,76.67,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
10.79,76.625,0.005,95.04,CRITICAL,41.0266,0.9138,31.68,2,
10.715,76.59,0.005,6.0,SAFE,3.5368,0.0,4.0,1,
10.86,76.635,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.83,76.64,0.005,1.2,SAFE,0.7074,0.0,0.8,1,
10.85,76.685,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.77,76.595,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.67,76.65,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.74,76.555,0.005,85.68,CRITICAL,72.1503,1.0,57.12,1,
10.79,76.57,0.005,85.68,CRITICAL,72.1503,1.0,57.12,1,
10.72,76.55,0.005,85.68,CRITICAL,72.1503,1.0,57.12,1,
10.72,76.58,0.005,61.2,HIGH,72.1503,0.0,40.8,1,
10.945,76.595,0.005,100.0,CRITICAL,103.9813,1.0,32.2933,3,
10.645,76.81,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
10.73,76.805,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
10.89,76.63,0.005,100.0,CRITICAL,96.2004,0.9779,37.84,2,
10.695,76.645,0.005,1.8,SAFE,2.1221,0.0,1.2,1,
10.75,76.665,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
10.895,76.64,0.005,100.0,CRITICAL,164.8139,0.0,93.2,1,
10.785,76.73,0.005,100.0,CRITICAL,164.8139,1.0,130.48,1,
10.755,76.63,0.005,100.0,CRITICAL,164.8139,1.0,130.48,1,
10.85,76.72,0.005,100.0,CRITICAL,164.8139,1.0,130.48,1,
10.8,76.74,0.005,100.0,CRITICAL,171.1801,1.0,70.28,2,
10.86,75.99,0.005,100.0,CRITICAL,60.8326,0.314,25.8133,3,
10.905,75.89,0.005,35.28,MODERATE,14.8545,1.0,11.76,2,
10.98,75.965,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.95,76.08,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.895,75.975,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.925,75.86,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.855,76.02,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.85,75.925,0.005,21.6,SAFE,12.7324,0.0,14.4,1,
10.785,76.075,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.795,75.965,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.835,75.92,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.755,76.2,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.905,75.77,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.84,75.91,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
10.89,75.98,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
11.055,76.125,0.005,100.0,CRITICAL,140.0565,1.0,44.4267,3,
10.895,75.985,0.005,100.0,CRITICAL,211.4994,1.0,83.72,2,
10.94,76.12,0.005,100.0,CRITICAL,98.3225,1.0,77.84,1,
10.91,75.905,0.005,100.0,CRITICAL,98.3225,1.0,77.84,1,
10.93,76.0,0.005,100.0,CRITICAL,98.3225,1.0,77.84,1,
10.9,76.035,0.005,5.04,SAFE,4.2441,1.0,3.36,1,
10.875,76.115,0.005,3.6,SAFE,4.2441,0.0,2.4,1,
10.74,75.985,0.005,17.04,SAFE,13.4398,0.3158,3.7867,3,
11.02,76.015,0.005,5.04,SAFE,4.2441,1.0,3.36,1,
10.94,76.135,0.005,5.04,SAFE,4.2441,1.0,3.36,1,
10.96,76.09,0.005,100.0,CRITICAL,97.6151,1.0,77.28,1,
10.825,75.97,0.005,82.8,CRITICAL,97.6151,0.0,55.2,1,
10.905,75.985,0.005,100.0,CRITICAL,97.6151,1.0,77.28,1,
10.82,76.1,0.005,100.0,CRITICAL,97.6151,1.0,77.28,1,
10.785,76.01,0.005,100.0,CRITICAL,97.6151,1.0,77.28,1,
11.03,75.885,0.005,1.2,SAFE,0.7074,0.0,0.8,1,
10.98,76.085,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
11.095,75.99,0.005,100.0,CRITICAL,447.0489,1.0,118.16,3,
11.145,76.07,0.005,1.2,SAFE,0.7074,0.0,0.8,1,
11.185,75.96,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
11.035,76.13,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
11.145,75.89,0.005,1.8,SAFE,2.1221,0.0,1.2,1,
11.11,76.06,0.005,63.0,HIGH,53.0517,1.0,21.0,2,
11.06,75.89,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
11.085,75.975,0.005,2.52,SAFE,2.1221,1.0,1.68,1,
11.03,75.975,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
11.105,76.045,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
11.11,76.065,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
11.065,76.225,0.005,0.84,SAFE,0.7074,1.0,0.56,1,
11.05,76.0,0.005,0.6,SAFE,0.7074,0.0,0.4,1,
10.635,76.115,0.005,49.2,MODERATE,29.0016,0.0,32.8,1,
10.425,76.295,0.005,68.88,HIGH,29.0016,1.0,45.92,1,
10.57,76.36,0.005,100.0,CRITICAL,171.8875,1.0,136.08,2,
10.675,76.14,0.005,68.88,HIGH,29.0016,1.0,45.92,1,
10.565,76.185,0.005,68.88,HIGH,29.0016,1.0,45.92,1,
10.62,76.335,0.005,99.12,CRITICAL,41.734,1.0,33.04,2,
10.74,76.15,0.005,16.8,SAFE,7.0736,1.0,11.2,1,
10.455,76.2,0.005,16.8,SAFE,7.0736,1.0,11.2,1,
10.635,76.27,0.005,16.8,SAFE,7.0736,1.0,11.2,1,
10.485,76.265,0.005,16.8,SAFE,7.0736,1.0,11.2,1,
10.44,76.22,0.005,3.36,SAFE,1.4147,1.0,2.24,1,
10.58,76.165,0.005,3.36,SAFE,1.4147,1.0,2.24,1,
10.32,76.135,0.005,3.36,SAFE,1.4147,1.0,2.24,1,
10.575,76.23,0.005,2.4,SAFE,1.4147,0.0,1.6,1,
10.53,76.145,0.005,3.36,SAFE,1.4147,1.0,2.24,1,
10.46,76.29,0.005,100.0,CRITICAL,123.7873,1.0,98.0,1,
10.515,76.2,0.005,100.0,CRITICAL,123.7873,1.0,98.0,1,
10.54,76.275,0.005,100.0,CRITICAL,123.7873,1.0,98.0,1,
10.41,76.18,0.005,100.0,CRITICAL,123.7873,1.0,98.0,1,
10.505,76.13,0.005,100.0,CRITICAL,123.7873,1.0,98.0,1,
10.595,76.225,0.005,6.0,SAFE,7.0736,0.0,4.0,1,
10.615,76.135,0.005,6.0,SAFE,7.0736,0.0,4.0,1,
10.535,76.18,0.005,100.0,CRITICAL,115.299,1.0,45.64,2,
10.495,76.2,0.005,8.4,SAFE,7.0736,1.0,5.6,1,
10.56,76.355,0.005,31.92,MODERATE,26.8795,1.0,10.64,2,
10.49,76.17,0.005,100.0,CRITICAL,172.5948,0.0,97.6,1,
10.62,76.16,0.005,100.0,CRITICAL,172.5948,1.0,136.64,1,
10.6,76.185,0.005,100.0,CRITICAL,172.5948,1.0,136.64,1,
10.515,76.11,0.005,100.0,CRITICAL,172.5948,0.0,97.6,1,
10.56,76.21,0.005,100.0,CRITICAL,172.5948,1.0,136.64,1,
10.825,76.16,0.005,21.6,SAFE,12.7324,0.0,14.4,1,
10.81,76.07,0.005,82.32,CRITICAL,34.6604,1.0,27.44,2,
10.85,76.05,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.8,76.13,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
10.765,76.075,0.005,100.0,CRITICAL,130.8608,0.0973,43.48,2,
10.915,76.0,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
10.89,76.125,0.005,20.4,SAFE,12.0251,0.0,13.6,1,
10.825,75.99,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
10.79,76.03,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
10.755,76.205,0.005,100.0,CRITICAL,121.6652,1.0,96.32,1,
10.94,76.18,0.005,100.0,CRITICAL,121.6652,1.0,96.32,1,
10.875,76.05,0.005,100.0,CRITICAL,121.6652,1.0,96.32,1,
10.845,76.16,0.005,100.0,CRITICAL,137.9344,0.1179,47.28,2,
10.86,76.07,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
10.745,76.07,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
10.81,76.195,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
10.875,76.065,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
10.9,76.02,0.005,3.36,SAFE,2.8294,1.0,2.24,1,
10.885,76.005,0.005,79.8,HIGH,67.1988,1.0,53.2,1,
10.77,76.215,0.005,79.8,HIGH,67.1988,1.0,53.2,1,
10.93,75.94,0.005,57.0,MODERATE,67.1988,0.0,38.0,1,
10.845,75.875,0.005,79.8,HIGH,67.1988,1.0,53.2,1,
10.575,76.245,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
10.755,76.33,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
10.76,76.325,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
10.705,76.32,0.005,70.56,HIGH,29.7089,1.0,47.04,1,
10.86,76.225,0.005,50.4,MODERATE,29.7089,0.0,33.6,1,
10.75,76.295,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
10.77,76.13,0.005,20.4,SAFE,12.0251,0.0,13.6,1,
10.77,76.22,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
10.795,76.155,0.005,28.56,SAFE,12.0251,1.0,19.04,1,
10.86,76.15,0.005,20.4,SAFE,12.0251,0.0,13.6,1,
10.83,76.165,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
10.735,76.15,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
10.825,76.135,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
10.74,76.22,0.005,22.8,SAFE,10.6103,0.6667,7.6,2,
10.825,76.195,0.005,8.4,SAFE,3.5368,1.0,5.6,1,
10.89,76.14,0.005,100.0,CRITICAL,193.1082,1.0,152.88,1,
10.755,76.21,0.005,100.0,CRITICAL,193.1082,1.0,152.88,1,
10.755,76.285,0.005,100.0,CRITICAL,193.1082,1.0,152.88,1,
10.7,76.34,0.005,100.0,CRITICAL,209.3773,0.0777,67.48,2,
10.765,76.345,0.005,100.0,CRITICAL,743.4311,0.1684,262.7467,3,
11.03,76.295,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
10.69,76.285,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
10.865,76.305,0.005,6.6,SAFE,7.7809,0.0,4.4,1,
10.84,76.105,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
10.695,76.275,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
10.775,76.095,0.005,100.0,CRITICAL,195.2302,0.971,78.24,2,
10.795,76.235,0.005,100.0,CRITICAL,189.5714,1.0,150.08,1,
10.765,76.28,0.005,100.0,CRITICAL,190.9861,1.0,76.16,2,
10.785,76.115,0.005,100.0,CRITICAL,189.5714,1.0,150.08,1,
10.755,76.26,0.005,100.0,CRITICAL,434.3165,0.5733,100.64,3,
10.755,76.23,0.005,42.0,MODERATE,17.6839,1.0,28.0,1,
10.775,76.27,0.005,30.0,MODERATE,17.6839,0.0,20.0,1,
10.81,76.3,0.005,42.0,MODERATE,17.6839,1.0,28.0,1,
10.8,76.355,0.005,42.0,MODERATE,17.6839,1.0,28.0,1,
10.81,76.26,0.005,42.0,MODERATE,17.6839,1.0,28.0,1,
10.755,76.32,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
10.795,76.37,0.005,87.6,CRITICAL,37.4899,0.9434,29.2,2,
10.69,76.295,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
10.665,76.175,0.005,3.6,SAFE,2.1221,0.0,2.4,1,
10.75,76.27,0.005,100.0,CRITICAL,222.1098,0.9904,88.28,2,
10.595,76.38,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
10.66,76.36,0.005,48.72,MODERATE,41.0266,1.0,32.48,1,
10.725,76.405,0.005,48.72,MODERATE,41.0266,1.0,32.48,1,
10.89,76.265,0.005,48.72,MODERATE,41.0266,1.0,32.48,1,
10.68,76.27,0.005,48.72,MODERATE,41.0266,1.0,32.48,1,
10.76,76.16,0.005,34.8,MODERATE,41.0266,0.0,23.2,1,
10.815,76.37,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
10.825,76.34,0.005,57.12,MODERATE,48.1002,1.0,19.04,2,
10.77,76.375,0.005,7.8,SAFE,5.6588,0.625,2.6,2,
10.84,76.27,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
10.725,76.345,0.005,4.2,SAFE,3.5368,1.0,2.8,1,
10.93,76.225,0.005,52.92,MODERATE,44.5634,1.0,35.28,1,
10.695,76.4,0.005,39.0,MODERATE,45.2708,0.0,13.0,2,
10.76,76.275,0.005,37.8,MODERATE,44.5634,0.0,25.2,1,
10.885,76.24,0.005,45.36,MODERATE,50.9296,0.125,15.12,2,
10.99,76.44,0.005,100.0,CRITICAL,339.5308,1.0,537.6,1,
10.805,76.605,0.005,100.0,CRITICAL,339.5308,1.0,537.6,1,
10.765,76.515,0.005,100.0,CRITICAL,344.4823,1.0,270.76,2,
10.96,76.39,0.005,100.0,CRITICAL,354.3853,0.0419,203.76,2,
10.805,76.61,0.005,100.0,CRITICAL,339.5308,1.0,537.6,1,
10.925,76.605,0.005,100.0,CRITICAL,100.4445,1.0,159.04,1,
10.935,76.425,0.005,100.0,CRITICAL,100.4445,0.0,113.6,1,
10.825,76.42,0.005,100.0,CRITICAL,100.4445,1.0,159.04,1,
10.895,76.32,0.005,100.0,CRITICAL,100.4445,1.0,159.04,1,
10.89,76.53,0.005,100.0,CRITICAL,100.4445,1.0,159.04,1,
10.81,76.435,0.005,53.76,MODERATE,22.6354,1.0,17.92,2,
10.91,76.405,0.005,52.08,MODERATE,21.928,1.0,34.72,1,
10.87,76.37,0.005,37.2,MODERATE,21.928,0.0,24.8,1,
10.86,76.335,0.005,52.08,MODERATE,21.928,1.0,34.72,1,
10.845,76.485,0.005,61.32,HIGH,29.7089,1.0,20.44,2,
10.895,76.52,0.005,100.0,CRITICAL,1598.6243,1.0,1265.6,1,
11.02,76.64,0.005,100.0,CRITICAL,1598.6243,0.0,904.0,1,
10.895,76.605,0.005,100.0,CRITICAL,1598.6243,1.0,1265.6,1,
10.815,76.495,0.005,100.0,CRITICAL,1601.4538,1.0,633.92,2,
10.89,76.525,0.005,100.0,CRITICAL,94.0783,1.0,74.48,1,
10.83,76.52,0.005,100.0,CRITICAL,94.0783,1.0,74.48,1,
10.855,76.5,0.005,81.48,CRITICAL,94.7857,0.0075,27.16,2,
11.01,76.46,0.005,79.8,HIGH,94.0783,0.0,53.2,1,
10.865,76.455,0.005,100.0,CRITICAL,2279.1007,1.0,1804.32,1,
10.88,76.6,0.005,100.0,CRITICAL,2279.1007,1.0,1804.32,1,
10.795,76.58,0.005,100.0,CRITICAL,2279.1007,1.0,1804.32,1,
10.745,76.4,0.005,100.0,CRITICAL,2279.1007,1.0,1804.32,1,
10.875,76.425,0.005,100.0,CRITICAL,2279.1007,1.0,1804.32,1,
22.79,78.555,0.005,67.2,HIGH,33.9531,0.4167,22.4,2,
22.785,78.58,0.005,47.04,MODERATE,19.806,1.0,31.36,1,
22.835,78.59,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
22.765,78.65,0.005,3.6,SAFE,2.1221,0.0,2.4,1,
22.83,78.475,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
22.98,78.655,0.005,5.04,SAFE,2.1221,1.0,3.36,1,
22.825,78.505,0.005,100.0,CRITICAL,94.0783,1.0,38.08,2,
22.785,78.595,0.005,54.6,MODERATE,31.1237,1.0,12.1333,3,
22.855,78.77,0.005,100.0,CRITICAL,60.8326,0.0465,35.04,2,
22.895,78.51,0.005,100.0,CRITICAL,2516.0649,1.0,503.02,4,
22.795,78.615,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
22.815,78.565,0.005,62.16,HIGH,52.3443,1.0,41.44,1,
22.715,78.63,0.005,62.16,HIGH,52.3443,1.0,41.44,1,
22.66,78.69,0.005,44.4,MODERATE,52.3443,0.0,29.6,1,
22.7,78.655,0.005,62.16,HIGH,52.3443,1.0,41.44,1,
22.8,78.63,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
22.9,78.685,0.005,10.92,SAFE,7.0736,1.0,3.64,2,
22.7,78.705,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
22.91,78.535,0.005,100.0,CRITICAL,103.274,1.0,40.1333,3,
22.82,78.63,0.005,21.0,SAFE,24.7575,0.0,14.0,1,
22.89,78.505,0.005,29.4,SAFE,24.7575,1.0,19.6,1,
22.9,78.59,0.005,93.24,CRITICAL,75.6871,0.6729,20.72,3,
22.8,78.52,0.005,58.8,MODERATE,24.7575,1.0,39.2,1,
22.725,78.515,0.005,100.0,CRITICAL,135.8123,1.0,35.28,4,
22.665,78.36,0.005,100.0,CRITICAL,584.9833,1.0,241.36,2,
22.86,78.45,0.005,63.84,HIGH,26.8795,1.0,21.28,2,
22.79,78.475,0.005,58.8,MODERATE,24.7575,1.0,39.2,1,
22.765,78.475,0.005,35.28,MODERATE,14.8545,1.0,11.76,2,
22.76,78.49,0.005,99.96,CRITICAL,82.0533,1.0,33.32,2,
22.905,78.495,0.005,30.12,MODERATE,18.3913,0.3846,6.6933,3,
22.82,78.58,0.005,84.84,CRITICAL,96.2004,0.0221,28.28,2,
22.865,78.61,0.005,4.8,SAFE,2.8294,0.0,3.2,1,
22.73,78.69,0.005,61.92,HIGH,26.8795,0.8947,20.64,2,
22.745,78.515,0.005,26.04,SAFE,19.0986,1.0,8.68,2,
22.78,78.56,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
22.76,78.6,0.005,100.0,CRITICAL,89.8342,1.0,35.56,2,
22.74,78.485,0.005,74.76,HIGH,62.9547,1.0,49.84,1,
22.615,78.465,0.005,74.76,HIGH,62.9547,1.0,49.84,1,
22.81,78.535,0.005,53.4,MODERATE,62.9547,0.0,35.6,1,
22.81,78.6,0.005,100.0,CRITICAL,137.9344,0.6718,32.9867,3,
22.71,78.495,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
22.875,78.355,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
22.81,78.5,0.005,9.24,SAFE,7.7809,1.0,6.16,1,
22.755,78.5,0.005,11.76,SAFE,9.903,1.0,7.84,1,
22.78,78.5,0.005,8.4,SAFE,9.903,0.0,5.6,1,
22.82,78.395,0.005,11.76,SAFE,9.903,1.0,7.84,1,
22.73,78.43,0.005,11.76,SAFE,9.903,1.0,7.84,1,
22.76,78.52,0.005,8.4,SAFE,9.903,0.0,5.6,1,
22.825,78.605,0.005,100.0,CRITICAL,60.8326,1.0,96.32,1,
22.84,78.66,0.005,100.0,CRITICAL,104.6887,0.8986,44.88,3,
22.94,78.685,0.005,100.0,CRITICAL,60.8326,1.0,96.32,1,
22.79,78.62,0.005,100.0,CRITICAL,60.8326,1.0,96.32,1,
22.935,78.665,0.005,100.0,CRITICAL,159.8624,0.0398,43.76,3,
22.685,78.475,0.005,7.2,SAFE,4.2441,0.0,4.8,1,
22.955,78.575,0.005,10.08,SAFE,4.2441,1.0,6.72,1,
22.69,78.665,0.005,10.08,SAFE,4.2441,1.0,6.72,1,
23.055,78.415,0.005,10.08,SAFE,4.2441,1.0,6.72,1,
22.8,78.605,0.005,52.92,MODERATE,40.3193,1.0,17.64,2,
22.935,78.495,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
22.835,78.685,0.005,100.0,CRITICAL,63.662,0.0,36.0,2,
22.7,78.71,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
22.955,78.56,0.005,100.0,CRITICAL,123.7873,1.0,98.0,1,
22.84,78.725,0.005,100.0,CRITICAL,212.2068,0.8733,45.168,5,
22.82,78.69,0.005,100.0,CRITICAL,123.7873,0.0,70.0,1,
22.8,78.515,0.005,100.0,CRITICAL,135.105,0.0838,43.96,2,
22.88,78.6,0.005,15.96,SAFE,13.4398,1.0,10.64,1,
22.74,78.49,0.005,15.96,SAFE,13.4398,1.0,10.64,1,
22.925,78.555,0.005,98.76,CRITICAL,62.2473,0.2159,32.92,2,
22.795,78.605,0.005,15.96,SAFE,13.4398,1.0,10.64,1,
22.915,78.71,0.005,89.88,CRITICAL,62.2473,1.0,29.96,2,
22.74,78.555,0.005,100.0,CRITICAL,171.8875,1.0,45.36,3,
22.825,78.695,0.005,41.4,MODERATE,48.8076,0.0,27.6,1,
23.075,78.54,0.005,100.0,CRITICAL,133.6903,0.8148,37.4133,3,
23.255,78.59,0.005,50.4,MODERATE,21.2207,1.0,33.6,1,
23.005,78.51,0.005,72.24,HIGH,30.4163,1.0,24.08,2,
23.245,78.63,0.005,100.0,CRITICAL,94.7857,0.2239,37.6,2,
23.2,78.73,0.005,1.68,SAFE,0.7074,1.0,1.12,1,
23.105,78.59,0.005,100.0,CRITICAL,167.6433,1.0,44.4267,3,
23.105,78.655,0.005,7.92,SAFE,3.5368,0.8,2.64,2,
23.24,78.475,0.005,4.8,SAFE,2.8294,0.0,3.2,1,
23.225,78.495,0.005,100.0,CRITICAL,44.5634,1.0,35.28,2,
23.125,78.465,0.005,55.32,MODERATE,60.1253,0.0471,18.44,2,
23.095,78.565,0.005,4.8,SAFE,2.8294,0.0,3.2,1,
23.275,78.585,0.005,6.72,SAFE,2.8294,1.0,4.48,1,
23.165,78.53,0.005,100.0,CRITICAL,238.3789,0.638,50.8,4,
23.1,78.42,0.005,69.72,HIGH,58.7105,1.0,46.48,1,
23.24,78.66,0.005,98.28,CRITICAL,82.7606,1.0,32.76,2,
23.205,78.685,0.005,100.0,CRITICAL,74.9797,1.0,36.12,2,
23.25,78.51,0.005,11.76,SAFE,9.903,1.0,3.92,2,
23.175,78.61,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
23.08,78.645,0.005,5.88,SAFE,4.9515,1.0,3.92,1,
23.09,78.515,0.005,33.6,MODERATE,21.928,1.0,5.6,4,
23.135,78.485,0.005,100.0,CRITICAL,79.9312,0.354,19.72,4,
23.155,78.49,0.005,48.48,MODERATE,30.4163,0.4884,16.16,2,
23.115,78.625,0.005,46.08,MODERATE,39.6119,0.9286,10.24,3,
23.23,78.675,0.005,100.0,CRITICAL,646.5233,1.0,505.68,2,
23.24,78.685,0.005,18.48,SAFE,15.5618,1.0,12.32,1,
23.2,78.62,0.005,18.48,SAFE,15.5618,1.0,12.32,1,
22.785,78.83,0.005,100.0,CRITICAL,106.8107,0.7285,69.8,2,
22.815,79.06,0.005,100.0,CRITICAL,77.8091,0.0,88.0,1,
22.74,78.865,0.005,100.0,CRITICAL,80.6386,1.0,63.84,2,
22.81,79.125,0.005,100.0,CRITICAL,77.8091,0.0,88.0,1,
22.805,78.86,0.005,26.4,SAFE,12.0251,0.8824,8.8,2,
22.79,79.015,0.005,18.0,SAFE,10.6103,0.0,12.0,1,
22.755,78.87,0.005,68.52,HIGH,55.1738,0.4872,15.2267,3,
22.745,79.025,0.005,25.2,SAFE,10.6103,1.0,16.8,1,
22.84,78.9,0.005,100.0,CRITICAL,161.2771,1.0,127.68,2,
22.79,78.91,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
22.625,79.025,0.005,21.6,SAFE,12.7324,0.0,14.4,1,
22.765,79.015,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
22.685,78.89,0.005,30.24,MODERATE,12.7324,1.0,20.16,1,
22.6,78.94,0.005,75.0,HIGH,88.4195,0.0,50.0,1,
22.845,78.945,0.005,100.0,CRITICAL,155.6183,1.0,88.2,2,
22.75,78.89,0.005,100.0,CRITICAL,103.9813,1.0,47.32,2,
22.78,78.945,0.005,9.6,SAFE,11.3177,0.0,6.4,1,
22.785,78.945,0.005,9.6,SAFE,11.3177,0.0,6.4,1,
22.82,79.01,0.005,9.6,SAFE,11.3177,0.0,6.4,1,
22.86,78.925,0.005,13.44,SAFE,11.3177,1.0,8.96,1,
22.745,78.785,0.005,17.04,SAFE,13.4398,0.8421,5.68,2,
22.85,78.89,0.005,90.96,CRITICAL,72.8577,0.2621,30.32,2,
23.0,78.785,0.005,92.4,CRITICAL,65.7841,1.0,30.8,2,
22.89,79.065,0.005,45.6,MODERATE,53.759,0.0,30.4,1,
22.8,78.84,0.005,63.84,HIGH,53.759,1.0,42.56,1,
22.88,78.81,0.005,78.96,HIGH,66.4915,1.0,26.32,2,
22.75,78.985,0.005,48.72,MODERATE,20.5133,1.0,32.48,1,
22.785,78.905,0.005,48.72,MODERATE,20.5133,1.0,32.48,1,
22.87,78.875,0.005,34.8,MODERATE,20.5133,0.0,23.2,1,
22.92,79.01,0.005,48.72,MODERATE,20.5133,1.0,32.48,1,
22.72,78.94,0.005,100.0,CRITICAL,2098.0176,1.0,1660.96,2,
22.865,78.895,0.005,69.48,HIGH,60.8326,0.4884,15.44,3,
22.785,78.925,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
22.89,78.78,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
22.945,79.05,0.005,21.84,SAFE,9.1956,1.0,14.56,1,
22.875,78.935,0.005,15.6,SAFE,9.1956,0.0,10.4,1,
22.855,78.855,0.005,87.36,CRITICAL,48.8076,1.0,29.12,2,
22.73,78.925,0.005,100.0,CRITICAL,81.3459,0.3043,51.6,2,
22.84,78.815,0.005,100.0,CRITICAL,60.8326,1.0,33.88,2,
22.925,78.87,0.005,75.0,HIGH,43.8561,0.5645,25.0,2,
22.695,78.935,0.005,58.8,MODERATE,24.7575,1.0,39.2,1,
22.92,78.805,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
22.8,78.795,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
22.985,79.005,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
22.86,79.005,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
22.89,78.88,0.005,45.0,MODERATE,53.0517,0.0,30.0,1,
22.695,78.885,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
22.825,79.01,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
22.845,79.015,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
22.875,79.025,0.005,1.2,SAFE,1.4147,0.0,0.8,1,
22.92,79.025,0.005,1.68,SAFE,1.4147,1.0,1.12,1,
22.78,78.94,0.005,76.2,HIGH,60.8326,0.8721,25.4,2,
22.89,78.725,0.005,100.0,CRITICAL,266.6732,0.0,50.2667,3,
22.745,78.93,0.005,63.0,HIGH,53.0517,1.0,42.0,1,
